Data,Temperatura,Umiditatea,Vreme,Perioada,Vant,Activitate seismica,Calitate Aer,Viteza Vant
2023-06-22 19:27:13,28.0,57.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:27:21,28.0,58.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:27:30,28.0,58.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:27:42,28.0,58.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:27:51,28.0,58.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:27:59,28.0,58.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:28:12,28.0,58.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:28:35,28.0,58.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:28:48,28.0,58.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:28:57,28.0,58.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:29:07,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:29:15,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:29:33,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:29:42,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:29:52,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:30:00,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:30:09,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:30:17,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:30:25,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:30:36,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:30:47,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:30:55,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:31:04,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:31:12,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:31:29,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:31:40,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:31:53,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:32:09,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:32:17,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:32:32,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:32:41,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:32:49,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:33:00,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:33:13,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:33:21,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:33:48,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:33:56,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:34:04,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:34:23,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:34:31,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:34:45,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:35:09,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:35:18,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:35:34,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:35:45,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:35:53,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:36:01,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:36:10,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:36:20,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:36:48,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:36:57,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:37:05,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:37:16,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:37:31,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:37:41,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:37:54,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:38:03,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:38:11,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:38:19,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:38:27,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:38:36,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:38:51,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:39:00,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:39:08,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:39:18,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:39:34,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:39:42,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:39:53,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:40:04,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:40:12,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:40:20,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:40:33,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:40:42,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:40:50,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:40:58,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:41:06,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:41:21,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:41:37,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:42:00,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:42:16,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:42:26,28.0,58.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:42:34,28.0,58.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:42:43,28.0,58.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:42:55,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:43:13,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:43:26,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:43:34,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:43:48,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:43:57,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:44:05,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:44:13,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:44:22,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:44:30,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:44:40,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:44:56,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:45:05,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:45:13,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:45:23,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:45:37,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:45:53,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:46:08,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:46:19,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:46:27,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:46:35,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:46:47,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:46:55,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:47:03,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:47:11,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:47:22,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:47:31,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:47:42,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:47:50,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:48:03,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:48:14,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:48:29,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:48:48,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:48:58,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:49:06,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:49:15,28.0,59.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:49:58,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:50:12,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:50:23,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:50:33,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:50:41,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:51:02,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:51:11,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:51:21,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:51:35,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:51:46,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:51:56,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:52:12,28.0,59.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:52:25,28.0,59.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:52:44,28.0,59.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:53:11,28.0,59.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:53:22,28.0,59.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:53:33,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:53:42,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:53:52,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:54:13,28.0,59.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:54:23,28.0,59.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:54:32,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:54:40,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:55:03,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:55:17,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:55:45,28.0,59.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:56:03,28.0,59.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:56:11,28.0,59.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:56:19,28.0,59.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:56:35,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:56:54,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:57:07,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:57:17,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:57:25,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:57:37,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:57:47,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:58:00,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:58:08,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:58:17,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:58:27,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:58:36,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:58:44,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:58:54,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:59:08,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:59:16,28.0,59.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:59:24,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:59:33,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:59:44,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 19:59:52,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:00:11,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:00:21,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:00:32,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:00:45,28.0,58.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:00:56,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:01:04,28.0,58.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:01:15,28.0,58.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:01:28,28.0,58.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:01:41,28.0,58.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:01:50,28.0,58.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:02:03,28.0,58.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:02:11,28.0,58.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:02:21,28.0,58.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:02:30,28.0,58.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:02:38,28.0,58.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:02:48,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:02:59,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:03:07,28.0,58.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:03:16,28.0,58.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:03:26,28.0,58.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:03:34,28.0,58.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:03:43,28.0,58.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:03:58,28.0,57.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:04:09,28.0,57.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:04:17,28.0,57.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:04:46,28.0,57.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:04:59,28.0,58.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:05:08,28.0,58.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-22 20:05:16,28.0,58.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:00:47,30.0,46.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:00:58,30.0,46.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:01:10,30.0,47.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:01:21,30.0,47.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:01:32,30.0,48.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:01:44,30.0,47.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:01:55,30.0,47.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:02:29,30.0,46.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:02:53,30.0,47.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:03:32,30.0,46.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:03:50,30.0,47.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:04:01,30.0,47.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:04:18,30.0,47.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:04:35,30.0,47.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:04:47,30.0,47.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:05:04,30.0,47.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:05:16,30.0,47.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:05:27,30.0,47.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:05:38,30.0,47.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:06:06,30.0,47.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:06:46,30.0,47.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:07:08,30.0,47.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:07:31,30.0,46.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:07:42,30.0,46.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:08:05,30.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:08:16,30.0,46.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:08:33,30.0,46.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:08:45,30.0,46.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:09:02,30.0,46.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:09:13,30.0,47.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:09:24,30.0,47.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-06-23 12:10:08,29.75,47.25,Senin,Zi,NV------>SE,Inactiv,Normal,0
2023-06-23 12:10:16,29.75,47.0,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:10:34,29.75,47.0,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:10:43,29.75,47.0,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:10:52,29.75,47.25,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:11:06,29.75,46.75,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:11:15,29.75,46.75,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:11:24,29.75,46.75,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:11:32,29.75,46.75,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:11:50,29.75,46.75,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:12:02,29.75,47.0,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:12:17,29.75,47.0,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:12:28,29.75,47.25,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:12:40,29.75,47.25,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:12:48,29.75,47.0,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:13:03,29.5,47.0,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:13:20,29.75,47.0,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:13:28,29.5,47.0,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:13:46,29.5,46.75,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:14:02,29.5,47.25,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:14:11,29.5,47.25,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:14:23,29.5,47.25,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:14:34,29.5,47.25,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:14:53,29.5,47.0,Innorat,Zi,NV------>SE,Inactiv,Normal,5
2023-06-23 12:15:28,29.25,47.0,Innorat,Zi,SE------>NV,Inactiv,Normal,5
2023-06-23 12:16:02,29.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:16:19,29.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:16:31,29.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:16:47,29.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:17:11,29.25,47.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:17:22,29.25,47.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:17:39,29.25,47.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:17:51,29.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:18:07,29.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:18:24,29.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:18:35,29.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:18:46,29.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:18:58,29.25,47.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:19:09,29.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:19:20,29.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:19:32,29.25,47.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:19:43,29.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:20:00,29.25,47.0,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:20:11,29.25,46.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:20:22,29.25,46.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:20:40,29.25,46.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:20:51,29.25,46.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:21:02,29.25,46.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:21:13,29.25,46.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:21:25,29.25,46.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:21:42,29.25,46.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:21:53,29.25,46.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:22:04,29.25,46.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:22:16,29.25,46.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:22:27,29.25,46.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:22:56,29.25,46.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:23:07,29.25,46.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:23:18,29.25,46.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:23:35,29.25,46.5,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:23:46,29.25,46.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:23:58,29.25,46.25,Senin,Zi,SE------>NV,Inactiv,Normal,0
2023-06-23 12:24:09,29.25,45.75,Senin,Zi,SE------>NV,Inactiv,Normal,0
